triple_index,Academic Year,State/District/School,Test Name,Subject,School,Grade,Score Count,Mean Scale Score,Standard Deviation,% Participation,School Code,_x,_x,Charter Y/N,_x,Physical Address,City,State,Zip Code,Phone,Low grade,High grade,Congressional District,District Setting,Combined Address,Latitude,Longitude,geometry,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME	,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,PAID LUNCH,FREE AND REDUCED COUNT,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE,PK-12 Pupil Membership,SPED Count,SPED Pct,EL Count,EL Pct,Homeless Count,Homeless Pct,Gifted and Talented Count,GT Pct,Online Count,Online Pct,Section 504 Count,Section 504 Pct,Immigrant Count,Immigrant Pct,Migrant Count,Migrant Pct,_x,_x,Distr Code,Distr Name,_x,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,_x,School Year,_x,_x,2019-2020 Students Counted,Total Days in Session Reported,Attendance Rate*,Truancy Rate** ,Total Days Attended for all Students,Total Student Days Excused Absence for all Students,Total Student Days Unexcused Absence for all Students,Total Days Possible Attendance for all Students,County Code,County Name,School Name,Teacher FTE,Pupil/Teacher FTE Ratio,District Code,District,Total FTE,Average Salary,Total FTE.1,Average Salary.1,Total FTE.2,Average Salary.2,num_from_RORCO,Capacity,is_RORCO,nearby_students,is_rural
2015-16_Grade 06_1299,2015-16,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,18,765.722222222222,29.913218710041,0.9,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2016-17_Grade 03_1299,2016-17,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),Grade 03,20,741.85,36.410344105689,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2016-17_Grade 04_1299,2016-17,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,18,747.388888888889,30.970838065146,0.9,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2016-17_Grade 05_1299,2016-17,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,20,757,25.563131345954,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2016-17_Grade 06_1299,2016-17,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,19,764.473684210526,26.493958265261,0.95,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2016-17_Grade 07_1299,2016-17,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,20,777.85,30.584266681106,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,18,0,5037,1
2017-18_Grade 03_1299,2017-18,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),Grade 03,20,739.95,26.593380656412,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2017-18_Grade 04_1299,2017-18,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,20,731.65,32.633974869596,0.95238095238,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2017-18_Grade 05_1299,2017-18,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,20,760.95,27.170950044409,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2017-18_Grade 06_1299,2017-18,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,23,764,20.740824915654,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2017-18_Grade 07_1299,2017-18,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,19,766.210526315789,24.316384388054,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,18,0,5037,1
2017-18_Grade 08_1299,2017-18,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,19,778.894736842105,39.440383614375,0.95,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2018-19_Grade 03_1299,2018-19,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),Grade 03,18,732.555555555556,39.424122538218,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2018-19_Grade 04_1299,2018-19,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,19,732.578947368421,27.463745373519,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2018-19_Grade 05_1299,2018-19,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,20,753.3,28.654199655456,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2018-19_Grade 06_1299,2018-19,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,20,767.95,23.776315061311,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2018-19_Grade 07_1299,2018-19,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,22,774.363636363636,29.899108848872,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,18,0,5037,1
2018-19_Grade 08_1299,2018-19,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,18,767.444444444444,31.215045810751,1,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2014-15_Grade 03_4526,2014-15,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): HOFF ELEMENTARY SCHOOL (4526),CMAS - English Language Arts and Math,English Language Arts,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): HOFF ELEMENTARY SCHOOL (4526),Grade 03,52,740.326923076923,38.979995449574,1,4526,3090,Weld County School District RE-3J,N,Hoff Elementary School,7558 WCR 59,KEENESBURG,CO,80643,3035362300.0,4,50,4,Remote,"7558 WCR 59, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Hoff Elementary School,278,99,26,153,125,0.356,0.094,0.45,25%-50%,319,36,0.113,46,0.144,7,0.022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Hoff Elementary School,41,0,44,40,58,41,49,46,0,0,0,0,0,0,0,319,2019-2020,3090,Weld County School District RE-3J,246,172,0.949,0.018,35267.3,1260.2,651.7,37178.0,62,WELD,Hoff Elementary School,20.8,15:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,41,0,5037,1
2014-15_Grade 04_4526,2014-15,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): HOFF ELEMENTARY SCHOOL (4526),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,47,737.063829787234,28.223028105585,0.979166666666,4526,3090,Weld County School District RE-3J,N,Hoff Elementary School,7558 WCR 59,KEENESBURG,CO,80643,3035362300.0,4,50,4,Remote,"7558 WCR 59, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Hoff Elementary School,278,99,26,153,125,0.356,0.094,0.45,25%-50%,319,36,0.113,46,0.144,7,0.022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Hoff Elementary School,41,0,44,40,58,41,49,46,0,0,0,0,0,0,0,319,2019-2020,3090,Weld County School District RE-3J,246,172,0.949,0.018,35267.3,1260.2,651.7,37178.0,62,WELD,Hoff Elementary School,20.8,15:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,49,0,5037,1
2014-15_Grade 05_4526,2014-15,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): HOFF ELEMENTARY SCHOOL (4526),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,57,742.052631578947,26.18507007317,0.983333333333,4526,3090,Weld County School District RE-3J,N,Hoff Elementary School,7558 WCR 59,KEENESBURG,CO,80643,3035362300.0,4,50,4,Remote,"7558 WCR 59, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Hoff Elementary School,278,99,26,153,125,0.356,0.094,0.45,25%-50%,319,36,0.113,46,0.144,7,0.022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Hoff Elementary School,41,0,44,40,58,41,49,46,0,0,0,0,0,0,0,319,2019-2020,3090,Weld County School District RE-3J,246,172,0.949,0.018,35267.3,1260.2,651.7,37178.0,62,WELD,Hoff Elementary School,20.8,15:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,46,0,5037,1
2015-16_Grade 03_4526,2015-16,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): HOFF ELEMENTARY SCHOOL (4526),CMAS - English Language Arts and Math,English Language Arts,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): HOFF ELEMENTARY SCHOOL (4526),Grade 03,34,747.147058823529,34.986692147886,0.944444444444,4526,3090,Weld County School District RE-3J,N,Hoff Elementary School,7558 WCR 59,KEENESBURG,CO,80643,3035362300.0,4,50,4,Remote,"7558 WCR 59, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Hoff Elementary School,278,99,26,153,125,0.356,0.094,0.45,25%-50%,319,36,0.113,46,0.144,7,0.022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Hoff Elementary School,41,0,44,40,58,41,49,46,0,0,0,0,0,0,0,319,2019-2020,3090,Weld County School District RE-3J,246,172,0.949,0.018,35267.3,1260.2,651.7,37178.0,62,WELD,Hoff Elementary School,20.8,15:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,41,0,5037,1
