Site ID,Site Type,Site Name,Status,Regions,Report Name,Report Submission Date,Report Submission Year,Site Join Date,Well-Child Visits 6 mos - 5 yrs,Books Distributed 6 mos - 5 yrs,Well-Child Visits 0-5 mos,Books Distributed 0-5 mos,Total Well Child Visits in 6 mths,Total Books Distributed in 6 mths,ABB Discrepancy,ABB Discrepancy Notes,W9 received,Physical Location: Line 1,Physical Location: Line 2,Physical Location: Line 3,Physical Location: City,Physical Location: State,Physical Location: Zip,Shipping Address: Line 1,Shipping Address: Line 2,Shipping Address: Line 3,Shipping Address: City,Shipping Address: State,Shipping Address: Zip,County,Trainer Name,Trainer Email,Training %,Total Trained,Insurance: Self Pay Uninsured,Insurance: Private Insurance,Insurance: Medicaid HMO Medicaid,Insurance: Medicare,Insurance: CHIP,Insurance: Tricare,Insurance: Other 1 - Please Specify,Insurance: Other 1,Insurance: Other 2 - Please Specify,Insurance: Other 2,Race: White,Race: Black or African American,Race: Hispanic or Latinx,Race: American Indian   Alaska Native,Race: Asian,Race: Native Hawaiian   Pacific Islander,Race: Multiracial   Biracial,Race: Unknown   Not Reported   Refused,Race: Other - Please Specify,Race: Other 1,Race: Other - Please Specify,Race: Other 2,Language: Amharic (Ethiopia),Language: Arabic,Language: American Sign Language (ASL),Language: Bengali,Language: Bosnian,Language: Burmese (SE Asia),Language: Cambodian,Language: Cape Verdean,Language: Chinese,Language: Dakota (Native American),Language: English,Language: French,Language: Greek,Language: Haitian Creole,Language: Hindi,Language: Hmong,Language: Italian,Language: Japanese,Language: Karen (SE Asia),Language: Korean,Language: Navajo,Language: Ojibwe (Native American),Language: Oromo (Ethiopia),Language: Polish,Language: Portuguese,Language: Russian,Language: Somali,Language: Spanish,Language: Swahili,Language: Tagalog,Language: Vietnamese,Language: Unknown   Not Reported,Language: Please Specify,Language: Other 1,Language: Please Specify,Language: Other 2
9464,Primary,Children's Hospital: Sie Center for Down Syndrome(B2B3)  ,Active,Front Range (Annie),Site Application,,1899,6 1 2015,100,100,,,100,100,,,Y,13123 East 16th Ave  ML B745,,,Aurora,CO,80045,Dee Daniels RN CPNP,Sie Center Down Syndrome,"13123 East 16th Ave,   ML B745",Aurora,CO,80045,Adams,,,100%,2,1%,44%,43%,,3%,4%,unknown - not reported 5.3%,5%,,,68%,5%,26%,1%,2%,,,,,,,,,,,,,,,,,,78%,,,,,,,,,,,,,,,,,21%,,,1%,,,2%,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),January 2016 Progress Report,2/1/2016,2016,6 1 2015,500,141,,,500,141,,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,8%,6%,75%,,3%,,New to program and have heard if eligable for medicaid,8%,,,50%,,50%,,,,,,,,,,,,,,,,,,,,96%,,,,,,,,,,,,,,,,,4%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),July 2016 Progress Report,7/18/2016,2016,6 1 2015,700,254,,,700,254,,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,9%,10%,75%,,6%,,,,,,69%,,30%,,,1%,,,,,,,,,,,,,,,,,98%,,,,,,,,,,,,,,,,,1%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),January 2017 Progress Report,2/7/2017,2017,6 1 2015,458,323,,,458,323,Program lapse due to CLINICAL personnel changes,We had two nurses resign in the last six month period.,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,0%,9%,74%,,3%,,New to program and have not heard if eligable for medicaid,7%,Undocumented,7%,71%,,27%,,2%,,,,,,,,,,,,,,,,,,97%,,,,,,,,,,,,,,,,,3%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),July 2017 Progress Report,8/2/2017,2017,6 1 2015,524,519,,,524,519,,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,1%,4%,90%,,1%,,Undocumented,3%,New to program and have not heard,1%,78%,,21%,,,1%,,,,,,,,,,,,,,,,,97%,,,,,,,,,,,,,,,,,3%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),January 2018 Progress Report,3/1/2018,2018,6 1 2015,426,377,142,130,568,507,Other (please explain below),We have had two of our part time nurse's resign.  So that would make our number of home visits lower.,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,9%,18%,64%,,2%,0%,Emergency Medicaid,7%,0,0%,87%,,12%,,,1%,,,,,,,,,,,,,,,,,99%,,,,,,,,,,,,,,,,,1%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),July 2018 Progress Report,8/29/2018,2018,6 1 2015,500,454,200,200,700,654,Program lapse due to CLINICAL personnel changes,"We have been short of two staff members as of January 2017-June 2018.  We have hired one starting July 18, 2018.  She will start see families in about 3 months when her training is complete.  And we are doing interviews now in August for the other position.",Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,0%,3%,95%,,2%,0%,,,,,86%,,12%,,,2%,,,,,,,,,,,,,,,,,98%,,,,,,,,,,,,,,,,,2%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),January 2019 Progress Report,2/19/2019,2019,6 1 2015,497,438,200,0,697,438,Program lapse due to ADMINISTRATIVE personnel changes,"We just hired a new nurse in Gunnison county, so she should be doing visits within the next 4 months so our numbers of visits should increase.",Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,,12%,80%,,8%,,,,,,59%,,36%,,,5%,,,,,,,,,,,,,,,,,96%,,,,,,,,,,,,,,,,,3%,,,1%,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),July 2019 Progress Report,8/19/2019,2019,6 1 2015,654,553,200,5,854,558,,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,91%,8%,,,1%,,,,,,53%,,45%,,1%,,,,,,,,,,,,,,,,,,82%,,,,,,,,,,,,,,,,,17%,,,1%,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),January 2020 Progress Report,2/26/2020,2020,6 1 2015,706,516,250,10,956,526,,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,Veronica Martinez-Erie,vmartinez-erie@montrosecounty.net,100%,3,,,98%,,2%,,,,,,95%,,5%,,,,,,,,,,,,,,,,,,,,90%,,,,,,,,,,,,,,,,,10%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),July 2020 Progress Report,8/28/2020,2020,6 1 2015,600,450,100,5,700,455,,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,,,100%,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),January 2021 Progress Report,2/23/2021,2021,6 1 2015,712,267,100,5,812,272,,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,,,100%,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),July 2021 Progress Report,8/19/2021,2021,6 1 2015,395,310,50,5,445,315,Program lapse due to CLINICAL personnel changes,"We are now just getting back in the office and we also have two new nurses, who are not at full caseload yet.",Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,,,100%,3,4%,2%,94%,,,,,,,,70%,,27%,,,,,3%,,,,,,,,,,,,,,,97%,,,,,,,,,,,,,,,,,3%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),January 2022 Progress Report,2/22/2022,2022,6 1 2015,350,300,56,30,406,330,COVID-19,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,,,100%,3,7%,7%,80%,,1%,,No insurance,5%,,,64%,,36%,,,,,,,,,,,,,,,,,,,,93%,,,,,,,,,,,,,,,,,7%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),July 2022 Progress Report,8/11/2022,2022,6 1 2015,300,285,40,30,340,315,Program lapse due to CLINICAL personnel changes,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,,,100%,3,,6%,88%,,,,Emergency Medicaid,6%,,,57%,,40%,,,,,3%,,,,,,,,,,,,,,,90%,,,,,,,,,,,,,,,,,10%,,,,,,,,
9470,Primary,Region 10 NFP  ,Active,Western Colorado (Cindy),Site Application,,1899,6 1 2015,300,300,,,300,300,,,Y,1845 S. Townsend Ave,,,Montrose,CO,81401,Veronica Martinez-Erie,Nurse Family Partnership,1845 S. Townsend Ave.,Montrose,CO,81401,Montrose,,,100%,3,10%,5%,85%,,,,,,,,40%,,60%,,,,,,,,,,,,,,,,,,,,90%,,,,,,,,,,,,,,,,,10%,,,,,,,,
9470.2,Satellite,Region 10 NFP: West End  ,Active,Western Colorado (Cindy),January 2019 Progress Report,2/19/2019,2019,10 30 2018,32,32,2,2,34,34,,,N,851 Main Street,,,Nucla,CO,81424,851 Main Street,,,Nucla,CO,81424,Montrose,,,,,,12%,80%,,8%,,,,,,91%,,9%,,,,,,,,,,,,,,,,,,,,91%,,,,,,,,,,,,,,,,,9%,,,,,,,,
9470.2,Satellite,Region 10 NFP: West End  ,Active,Western Colorado (Cindy),July 2019 Progress Report,8/19/2019,2019,10 30 2018,12,15,2,0,14,15,,,N,851 Main Street,,,Nucla,CO,81424,851 Main Street,,,Nucla,CO,81424,Montrose,,,,,,,98%,,2%,,,,,,95%,,5%,,,,,,,,,,,,,,,,,,,,95%,,,,,,,,,,,,,,,,,5%,,,,,,,,
9470.2,Satellite,Region 10 NFP: West End  ,Active,Western Colorado (Cindy),January 2020 Progress Report,2/26/2020,2020,10 30 2018,6,6,2,2,8,8,,,N,851 Main Street,,,Nucla,CO,81424,851 Main Street,,,Nucla,CO,81424,Montrose,,,,,90%,4%,3%,,,3%,,,,,100%,,,,,,,,,,,,,,,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,
9470.2,Satellite,Region 10 NFP: West End  ,Active,Western Colorado (Cindy),July 2020 Progress Report,8/28/2020,2020,10 30 2018,10,10,2,2,12,12,,,N,851 Main Street,,,Nucla,CO,81424,851 Main Street,,,Nucla,CO,81424,Montrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9470.2,Satellite,Region 10 NFP: West End  ,Active,Western Colorado (Cindy),January 2021 Progress Report,2/23/2021,2021,10 30 2018,10,10,2,2,12,12,,,N,851 Main Street,,,Nucla,CO,81424,851 Main Street,,,Nucla,CO,81424,Montrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9470.2,Satellite,Region 10 NFP: West End  ,Active,Western Colorado (Cindy),July 2021 Progress Report,8/19/2021,2021,10 30 2018,19,19,7,7,26,26,,,N,851 Main Street,,,Nucla,CO,81424,851 Main Street,,,Nucla,CO,81424,Montrose,,,,,4%,4%,92%,,,,,,,,98%,,2%,,,,,,,,,,,,,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,
9470.2,Satellite,Region 10 NFP: West End  ,Active,Western Colorado (Cindy),January 2022 Progress Report,2/22/2022,2022,10 30 2018,26,26,7,7,33,33,,,N,851 Main Street,,,Nucla,CO,81424,851 Main Street,,,Nucla,CO,81424,Montrose,,,,,,,100%,,,,,,,,98%,,2%,,,,,,,,,,,,,,,,,,,,99%,,,,,,,,,,,,,,,,,1%,,,,,,,,
9470.2,Satellite,Region 10 NFP: West End  ,Active,Western Colorado (Cindy),July 2022 Progress Report,8/11/2022,2022,10 30 2018,21,21,4,4,25,25,,,N,851 Main Street,,,Nucla,CO,81424,851 Main Street,,,Nucla,CO,81424,Montrose,,,,,,,100%,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),July 2016 Progress Report,8/23/2016,2016,8 1 2015,989,570,,,989,570,Other (please explain below),"We had a rough beginning, getting all the staff to remember to offer give books to each Well Child Check patient, and it took us a while to get our first shipment of English Only books.",Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,Rebekah Gaensbauer,bgaensbauer@hotmail.com,100%,6,,7%,89%,,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,20%,,,,,,,,,,,,,,,,,78%,,,,,,2%,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),January 2017 Progress Report,3/1/2017,2017,8 1 2015,899,427,,,899,427,,"We have had quite a bit of staff changes in this period, including provider changes",Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,"Corazon T. Aguilar, MD",lorriec@gahc.com,100%,6,,7%,89%,,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,20%,,,,,,,,,,,,,,,,,78%,,,,,,2%,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),July 2018 Progress Report,9/4/2018,2018,8 1 2015,563,503,0,0,563,503,,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,"Corazon T Aguilar, MD",cta@ca-gahc.com,100%,6,3%,11%,73%,,12%,1%,,,,,20%,5%,74%,,,,,,,,,,,,,,,,,,,,42%,,,,,,,,,,,,,,,1%,,57%,,,,,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),January 2019 Progress Report,2/28/2019,2019,8 1 2015,714,714,379,0,1093,714,,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,Corazon T Aguilar MD,cta@ca-gahc.com,100%,6,29%,8%,52%,,10%,1%,,,,,,,,,,,,100%,,,,,,,,,,,,,,,25%,,,,,,,,,,,,,,,,,75%,,,,,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),July 2019 Progress Report,8/30/2019,2019,8 1 2015,612,612,,,612,612,,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,Corazon T Aguilar MD,cta@ca-gahc.com,100%,6,2%,13%,75%,,8%,2%,,,,,25%,,50%,,,,,,,,,,,,,,,,,,,,30%,,,,,,,,,,,,,,,,,65%,,,,,unknown,5%,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),January 2020 Progress Report,3/4/2020,2020,8 1 2015,1026,1026,,,1026,1026,,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,"Hector Brignoni, MD",hectorb@ca-gahc.com,100%,6,3%,13%,72%,,11%,1%,,,,,15%,5%,75%,,,,,,,,,,,,,,,,,,1%,,24%,,,,,,,,,,,,,,,,,75%,,,,,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),July 2020 Progress Report,8/8/2020,2020,8 1 2015,844,964,233,196,1077,1160,COVID-19,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,Hector Brignoni MD,hectorb@ca-gahc.com,100%,6,5%,11%,73%,0%,9%,2%,,,,,6%,8%,71%,,3%,,,12%,,,,,,,,,,,,,,,22%,,,,,,,,,,,,,,,,,78%,,,,,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),January 2021 Progress Report,3/1/2021,2021,8 1 2015,801,801,252,252,1053,1053,COVID-19,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,"Hector Brignoni, MD",hectorb@ca-gahc.com,100%,6,2%,10%,86%,0%,2%,0%,,,,,,,,,,,,100%,,,,,,,,,,,,,,,15%,,,,,,,,,,,,,,,,,85%,,,,,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),July 2021 Progress Report,7/22/2021,2021,8 1 2015,716,716,159,160,875,876,Other (please explain below),We continue to see patients. Our numbers are increasing.,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,,,100%,6,2%,12%,78%,0%,6%,2%,,,,,25%,5%,60%,,,,,10%,,,,,,,,,,,,,,,25%,,,,,,,,,,,,,,,,,75%,,,,,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),January 2022 Progress Report,3/1/2022,2022,8 1 2015,597,597,183,183,780,780,COVID-19,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,,,100%,6,2%,10%,82%,0%,4%,2%,,,,,13%,2%,32%,0%,1%,0%,,52%,,,,,,,,,,,,,,,24%,,,,,,,,,,,,,,,,,71%,,,,5%,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),July 2022 Progress Report,8/3/2022,2022,8 1 2015,1298,1362,318,321,1616,1683,COVID-19,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,,,100%,6,1%,11%,82%,0%,4%,2%,,,,,2%,4%,29%,0%,2%,0%,7%,56%,,,,,,,,,,,,,,,22%,,,,,,,,,,,,,,,,,76%,,,,2%,,,,
9475,Primary,Guardian Angels Health Center  ,Active,Front Range (Annie),Site Application,6/10/2015,2015,8 1 2015,1011,1011,,,1011,1011,,,Y,1550 S. Potomac Street,Ste. 230,,Aurora,CO,80012,Valerie Holt,Guardian Angels Health Center,1550 S Potomac St Suite 230,Aurora,CO,80012,Arapahoe,,,100%,6,1%,1%,75%,,15%,1%,Cigna,7%,,,20%,5%,74%,,,,,,,,,,,,,,,,,,,,30%,,,,,,,,,,,,,,,,,70%,,,,,,,,
9475.2,Satellite,Guardian Angels Health Center  ,Inactivated,Front Range (Annie),July 2016 Progress Report,8/23/2016,2016,6 1 2015,0,0,,,0,0,,,N,1214 S Sheridan Blvd,,,Denver,CO,80232,,,,,,,Denver,,,,,,7%,89%,,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,20%,,,,,,,,,,,,,,,,,78%,,,,,,2%,,
9475.2,Satellite,Guardian Angels Health Center  ,Inactivated,Front Range (Annie),January 2017 Progress Report,3/1/2017,2017,6 1 2015,0,0,,,0,0,,,N,1214 S Sheridan Blvd,,,Denver,CO,80232,,,,,,,Denver,,,,,,7%,89%,,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,20%,,,,,,,,,,,,,,,,,78%,,,,,,2%,,
9475.2,Satellite,Guardian Angels Health Center  ,Inactivated,Front Range (Annie),July 2018 Progress Report,9/4/2018,2018,6 1 2015,0,0,0,0,0,0,,,N,1214 S Sheridan Blvd,,,Denver,CO,80232,,,,,,,Denver,,,,,3%,11%,73%,,12%,1%,,,,,20%,5%,74%,,,,,,,,,,,,,,,,,,,,42%,,,,,,,,,,,,,,,1%,,57%,,,,,,,,
9475.2,Satellite,Guardian Angels Health Center  ,Inactivated,Front Range (Annie),January 2019 Progress Report,2/28/2019,2019,6 1 2015,0,0,0,0,0,0,,,N,1214 S Sheridan Blvd,,,Denver,CO,80232,,,,,,,Denver,,,,,25%,25%,40%,,10%,0%,,,,,,,,,,,,100%,,,,,,,,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,
9475.2,Satellite,Guardian Angels Health Center  ,Inactivated,Front Range (Annie),July 2019 Progress Report,8/30/2019,2019,6 1 2015,0,0,,,0,0,,,N,1214 S Sheridan Blvd,,,Denver,CO,80232,,,,,,,Denver,,,,,2%,13%,75%,,8%,2%,,,,,25%,,50%,,,,,,,,,,,,,,,,,,,,30%,,,,,,,,,,,,,,,,,65%,,,,,unknown,5%,,
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),January 2016 Progress Report,2/22/2016,2016,6 1 2015,280,165,,,280,165,New program is not yet fully operational,High turn over of Medical assisting staff and rapid grouth of the practice.,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,Lisa Isenberg DN Cpnp,LisaIsenberg@centura.org,63%,5,8%,35%,40%,,15%,2%,,,,,40%,2%,38%,20%,,,,,,,,,,,,,,,,,,,80%,,,,,,,,,,10%,,,,,,,10%,,,,,,,,
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),July 2016 Progress Report,9/1/2016,2016,6 1 2015,249,210,,,249,210,,,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,Lisa Isenberg,lisaisenberg@centura.og,63%,5,0%,48%,51%,,,1%,,,,,80%,1%,9%,10%,,,,,,,,,,,,,,,,,,,98%,,,,,,,,,,,,,,,,,2%,,,,,,,,
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),January 2017 Progress Report,2/28/2017,2017,6 1 2015,172,160,,,172,160,Program lapse due to CLINICAL personnel changes,We underwent a medical record change and during that change we also had a staffing change. New staff being trained.,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,Lisa Isenberg,lisaisenberg@centura.org,63%,5,5%,35%,59%,,0%,1%,,0%,,0%,93%,0%,3%,1%,,0%,,,,,,,,,,,,,,,,,95%,,,,,,,,,,,,,,,,,5%,,,,,,0%,,0%
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),July 2017 Progress Report,9/5/2017,2017,6 1 2015,150,115,,,150,115,,,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,Lisa Isenberg,lisaisenberg@centura.org,63%,5,1%,47%,49%,,1%,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,98%,,,,,,,,,,,,,,,,,2%,,,,,,,,
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),January 2018 Progress Report,3/30/2018,2018,6 1 2015,150,131,,,150,131,,,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,Lisa Isenberg,louisenberg@gmail.com,63%,5,4%,41%,50%,,4%,1%,,,,,70%,,10%,20%,,,,,,,,,,,,,,,,,,,99%,,,,,,,,,,,,,,,,,1%,,,,,,,,
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),July 2018 Progress Report,8/31/2018,2018,6 1 2015,106,106,,,106,106,,,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,"ISENBERG, LISA",lisaisenberg@centura.org,63%,5,4%,41%,51%,,3%,1%,,,,,73%,,12%,15%,,,,,,,,,,,,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),January 2019 Progress Report,2/8/2019,2019,6 1 2015,45,45,,,45,45,Other (please explain below),Some providers have left the practice and some providers were not aware of our program but we areJ now reminding them we have the ROR program available.,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,"John Steven Lavengood, MD",SteveLavengood@Centura.org,63%,5,5%,25%,50%,,10%,10%,,,,,,,,,,,,60%,,,,,,,,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),July 2019 Progress Report,8/28/2019,2019,6 1 2015,92,78,,,92,78,,,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,"Steve Lavengood, MD",SteveLavengood@centura.org,63%,5,8%,8%,67%,,,17%,,,,,58%,8%,,17%,,,,9%,Decline to answer,8%,,,,,,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,
9483,Primary,Mercy Family Medicine  ,Active,Western Colorado (Cindy),January 2020 Progress Report,2/28/2020,2020,6 1 2015,105,81,,,105,81,Other (please explain below),There was a period where the documentation process wasn't being followed by the provider's MA.  The books were given out but not tracked properly.  Re-education done.,Y,1 Mercado,Suite 160,,Durango,CO,81301,Mercy Family Medicine,Mercy Family Medicine,1 Mercado Street Ste 160,Durango,CO,81301,La Plata,"Steven Lavengood, MD",SteveLavengood@centura.org,63%,5,0%,57%,43%,,,,,,,,83%,,,5%,,,,4%,"Hispanic, Mexican American",6%,,,,,,,,,,,,,100%,,,,,,,,,,,,,,,,,,,,,,,,,
